epoch,step,test_loss,test_mae,test_r2,train_loss,train_mae_epoch,train_mae_step,train_r2_epoch,train_r2_step,valid_loss,valid_mae,valid_r2
99,3299,,,,23920374.0,3817.314208984375,,0.8039294481277466,,,,
100,3319,,,,,,3853.18798828125,,0.7906866669654846,,,
100,3332,,,,,,,,,5857328.0,1851.9552001953125,0.9440325498580933
100,3332,,,,23715802.0,3799.937255859375,,0.8055503368377686,,,,
101,3339,,,,,,3780.57177734375,,0.807543933391571,,,
101,3359,,,,,,3957.78271484375,,0.7903388142585754,,,
101,3365,,,,,,,,,5690847.5,1855.9814453125,0.9456232786178589
101,3365,,,,23722372.0,3798.025634765625,,0.8054633140563965,,,,
102,3379,,,,,,3787.111328125,,0.8202041387557983,,,
102,3398,,,,,,,,,5790487.0,1858.7432861328125,0.9446712136268616
102,3398,,,,23657206.0,3811.28857421875,,0.8060594201087952,,,,
103,3399,,,,,,3637.9091796875,,0.825481116771698,,,
103,3419,,,,,,3898.21484375,,0.7928103804588318,,,
103,3431,,,,,,,,,5597447.0,1781.0040283203125,0.9465157389640808
103,3431,,,,23439954.0,3785.149658203125,,0.8080865740776062,,,,
104,3439,,,,,,3996.76025390625,,0.7851991653442383,,,
104,3459,,,,,,3652.390625,,0.8106999397277832,,,
104,3464,,,,,,,,,4580600.5,1609.7716064453125,0.9562318325042725
104,3464,,,,23608084.0,3796.086181640625,,0.8063544034957886,,,,
105,3479,,,,,,3995.512939453125,,0.7925859689712524,,,
105,3497,,,,,,,,,5559577.0,1799.77490234375,0.9468775987625122
105,3497,,,,23585790.0,3784.189453125,,0.806684672832489,,,,
106,3499,,,,,,3749.974609375,,0.82795649766922,,,
106,3519,,,,,,3650.2333984375,,0.815190315246582,,,
106,3530,,,,,,,,,4605707.5,1601.13232421875,0.9559919238090515
106,3530,,,,23396986.0,3776.4736328125,,0.8082956075668335,,,,
107,3539,,,,,,3962.637939453125,,0.8096939325332642,,,
107,3559,,,,,,3827.6298828125,,0.8113596439361572,,,
107,3563,,,,,,,,,5801322.0,1848.1064453125,0.9445676803588867
107,3563,,,,23484562.0,3765.14697265625,,0.807106077671051,,,,
108,3579,,,,,,3654.779052734375,,0.8146703839302063,,,
108,3596,,,,,,,,,4791291.5,1637.9876708984375,0.9542186260223389
108,3596,,,,23204864.0,3764.18798828125,,0.8095971345901489,,,,
109,3599,,,,,,3693.58837890625,,0.8208383321762085,,,
