epoch,step,test_loss,test_mae,test_r2,train_loss,train_mae_epoch,train_mae_step,train_r2_epoch,train_r2_step,valid_loss,valid_mae,valid_r2
101,3365,,,,,,,,,12321518.0,3066.255859375,0.882232129573822
101,3365,,,,25010616.0,3910.807861328125,,0.7952053546905518,,,,
102,3379,,,,,,4013.8115234375,,0.794235348701477,,,
102,3398,,,,,,,,,14042400.0,3316.185302734375,0.8657840490341187
102,3398,,,,25125636.0,3920.213134765625,,0.7944347858428955,,,,
103,3399,,,,,,3716.92236328125,,0.8223425149917603,,,
103,3419,,,,,,4014.483154296875,,0.7954606413841248,,,
103,3431,,,,,,,,,14282702.0,3352.10107421875,0.8634873032569885
103,3431,,,,25118350.0,3916.203369140625,,0.7943487167358398,,,,
104,3439,,,,,,3897.940185546875,,0.8243567943572998,,,
104,3459,,,,,,3761.30859375,,0.7956215739250183,,,
104,3464,,,,,,,,,12272682.0,3036.020751953125,0.8826988935470581
104,3464,,,,24915908.0,3904.283447265625,,0.7958710193634033,,,,
105,3479,,,,,,3867.50537109375,,0.7920019626617432,,,
105,3497,,,,,,,,,14539260.0,3392.897705078125,0.8610351085662842
105,3497,,,,24983658.0,3918.102783203125,,0.795322597026825,,,,
106,3499,,,,,,3955.201171875,,0.7940452098846436,,,
106,3519,,,,,,3957.199462890625,,0.7958430051803589,,,
106,3530,,,,,,,,,12910001.0,3140.1142578125,0.8766074180603027
106,3530,,,,24807004.0,3888.388427734375,,0.7969205975532532,,,,
107,3539,,,,,,3960.76708984375,,0.8022639751434326,,,
107,3559,,,,,,3916.343505859375,,0.81529700756073,,,
107,3563,,,,,,,,,12502954.0,3095.533447265625,0.880497932434082
107,3563,,,,25147406.0,3929.789794921875,,0.7939465641975403,,,,
108,3579,,,,,,3827.63330078125,,0.8083351850509644,,,
108,3596,,,,,,,,,12747628.0,3112.5361328125,0.8781594038009644
108,3596,,,,25044190.0,3911.4521484375,,0.7948524951934814,,,,
109,3599,,,,,,3879.013916015625,,0.7943180799484253,,,
109,3619,,,,,,3840.593017578125,,0.791140079498291,,,
109,3629,,,,,,,,,13404595.0,3224.802490234375,0.8718801736831665
109,3629,,,,24817932.0,3900.3173828125,,0.7969534993171692,,,,
110,3639,,,,,,3842.840576171875,,0.8187382817268372,,,
110,3659,,,,,,3849.391357421875,,0.7886173725128174,,,
110,3662,,,,,,,,,14163835.0,3330.236572265625,0.8646234273910522
110,3662,,,,25213572.0,3920.638671875,,0.7938315272331238,,,,
111,3679,,,,,,3923.883544921875,,0.7860632538795471,,,
